,identifier,response_id,sentence_number,token_number,token,lemma,pos
27542,Q9_R_2zzFIHElFWPLAEa_0_13,R_2zzFIHElFWPLAEa,0,13,werken,werk,NOUN
27543,Q9_R_2zzFIHElFWPLAEa_0_14,R_2zzFIHElFWPLAEa,0,14,lezen,lezen,VERB
27544,Q9_R_2zzFIHElFWPLAEa_0_15,R_2zzFIHElFWPLAEa,0,15,.,.,PUNCT
27545,Q9_R_2zzFIHElFWPLAEa_1_0,R_2zzFIHElFWPLAEa,1,0,Een,een,DET
27546,Q9_R_2zzFIHElFWPLAEa_1_1,R_2zzFIHElFWPLAEa,1,1,(,(,PUNCT
27547,Q9_R_2zzFIHElFWPLAEa_1_2,R_2zzFIHElFWPLAEa,1,2,groot,groot,ADJ
27548,Q9_R_2zzFIHElFWPLAEa_1_3,R_2zzFIHElFWPLAEa,1,3,),),PUNCT
27549,Q9_R_2zzFIHElFWPLAEa_1_4,R_2zzFIHElFWPLAEa,1,4,aantal,aantal,NOUN
27550,Q9_R_2zzFIHElFWPLAEa_1_5,R_2zzFIHElFWPLAEa,1,5,werken,werk,NOUN
27551,Q9_R_2zzFIHElFWPLAEa_1_6,R_2zzFIHElFWPLAEa,1,6,kan,kunnen,AUX
27552,Q9_R_2zzFIHElFWPLAEa_1_7,R_2zzFIHElFWPLAEa,1,7,je,je,PRON
27553,Q9_R_2zzFIHElFWPLAEa_1_8,R_2zzFIHElFWPLAEa,1,8,maar,maar,ADV
27554,Q9_R_2zzFIHElFWPLAEa_1_9,R_2zzFIHElFWPLAEa,1,9,appreciëren,appreciëren,VERB
27555,Q9_R_2zzFIHElFWPLAEa_1_10,R_2zzFIHElFWPLAEa,1,10,als,als,SCONJ
27556,Q9_R_2zzFIHElFWPLAEa_1_11,R_2zzFIHElFWPLAEa,1,11,je,je,PRON
27557,Q9_R_2zzFIHElFWPLAEa_1_12,R_2zzFIHElFWPLAEa,1,12,wat,wat,DET
27558,Q9_R_2zzFIHElFWPLAEa_1_13,R_2zzFIHElFWPLAEa,1,13,levenservaring,levenservaring,NOUN
27559,Q9_R_2zzFIHElFWPLAEa_1_14,R_2zzFIHElFWPLAEa,1,14,hebt,hebben,VERB
27560,Q9_R_2zzFIHElFWPLAEa_1_15,R_2zzFIHElFWPLAEa,1,15,",",",",PUNCT
27561,Q9_R_2zzFIHElFWPLAEa_1_16,R_2zzFIHElFWPLAEa,1,16,niet,niet,ADV
27562,Q9_R_2zzFIHElFWPLAEa_1_17,R_2zzFIHElFWPLAEa,1,17,als,als,SCONJ
27563,Q9_R_2zzFIHElFWPLAEa_1_18,R_2zzFIHElFWPLAEa,1,18,je,je,PRON
27564,Q9_R_2zzFIHElFWPLAEa_1_19,R_2zzFIHElFWPLAEa,1,19,16,16,NUM
27565,Q9_R_2zzFIHElFWPLAEa_1_20,R_2zzFIHElFWPLAEa,1,20,bent,zijn,AUX
27566,Q9_R_2zzFIHElFWPLAEa_1_21,R_2zzFIHElFWPLAEa,1,21,...,...,PUNCT
27567,Q9_R_2CTg8zEv7mLlm2n_0_0,R_2CTg8zEv7mLlm2n,0,0,Sommige,sommig,DET
27568,Q9_R_2CTg8zEv7mLlm2n_0_1,R_2CTg8zEv7mLlm2n,0,1,werken,werk,NOUN
27569,Q9_R_2CTg8zEv7mLlm2n_0_2,R_2CTg8zEv7mLlm2n,0,2,moet,moeten,AUX
27570,Q9_R_2CTg8zEv7mLlm2n_0_3,R_2CTg8zEv7mLlm2n,0,3,je,je,PRON
27571,Q9_R_2CTg8zEv7mLlm2n_0_4,R_2CTg8zEv7mLlm2n,0,4,nu,nu,ADV
27572,Q9_R_2CTg8zEv7mLlm2n_0_5,R_2CTg8zEv7mLlm2n,0,5,eenmaal,eenmaal,ADV
27573,Q9_R_2CTg8zEv7mLlm2n_0_6,R_2CTg8zEv7mLlm2n,0,6,gelezen,lezen,VERB
27574,Q9_R_2CTg8zEv7mLlm2n_0_7,R_2CTg8zEv7mLlm2n,0,7,hebben,hebben,AUX
27575,Q9_R_2eVazvYFiC8uZgn_0_0,R_2eVazvYFiC8uZgn,0,0,Vroeger,vroeg,ADJ
27576,Q9_R_2eVazvYFiC8uZgn_0_1,R_2eVazvYFiC8uZgn,0,1,moesten,moeten,AUX
27577,Q9_R_2eVazvYFiC8uZgn_0_2,R_2eVazvYFiC8uZgn,0,2,wij,wij,PRON
27578,Q9_R_2eVazvYFiC8uZgn_0_3,R_2eVazvYFiC8uZgn,0,3,ook,ook,ADV
27579,Q9_R_2eVazvYFiC8uZgn_0_4,R_2eVazvYFiC8uZgn,0,4,verplicht,verplichten,VERB
27580,Q9_R_2eVazvYFiC8uZgn_0_5,R_2eVazvYFiC8uZgn,0,5,bepaalde,bepalen,VERB
27581,Q9_R_2eVazvYFiC8uZgn_0_6,R_2eVazvYFiC8uZgn,0,6,boeken,boek,NOUN
27582,Q9_R_2eVazvYFiC8uZgn_0_7,R_2eVazvYFiC8uZgn,0,7,lezen,lezen,VERB
27583,Q9_R_2eVazvYFiC8uZgn_0_8,R_2eVazvYFiC8uZgn,0,8,.,.,PUNCT
27584,Q9_R_2eVazvYFiC8uZgn_1_0,R_2eVazvYFiC8uZgn,1,0,Ja,ja,INTJ
27585,Q9_R_2eVazvYFiC8uZgn_1_1,R_2eVazvYFiC8uZgn,1,1,had,hebben,VERB
27586,Q9_R_2eVazvYFiC8uZgn_1_2,R_2eVazvYFiC8uZgn,1,2,dan,dan,ADV
27587,Q9_R_2eVazvYFiC8uZgn_1_3,R_2eVazvYFiC8uZgn,1,3,tenminste,tenminste,ADV
27588,Q9_R_2eVazvYFiC8uZgn_1_4,R_2eVazvYFiC8uZgn,1,4,40,40,NUM
27589,Q9_R_2eVazvYFiC8uZgn_1_5,R_2eVazvYFiC8uZgn,1,5,boeken,boek,NOUN
27590,Q9_R_2eVazvYFiC8uZgn_1_6,R_2eVazvYFiC8uZgn,1,6,gelezen,lezen,VERB
27591,Q9_R_2eVazvYFiC8uZgn_1_7,R_2eVazvYFiC8uZgn,1,7,.,.,PUNCT
27592,Q9_R_2eVazvYFiC8uZgn_2_0,R_2eVazvYFiC8uZgn,2,0,Voor,voor,ADP
27593,Q9_R_2eVazvYFiC8uZgn_2_1,R_2eVazvYFiC8uZgn,2,1,sommigen,sommig,PRON
27594,Q9_R_2eVazvYFiC8uZgn_2_2,R_2eVazvYFiC8uZgn,2,2,was,zijn,AUX
27595,Q9_R_2eVazvYFiC8uZgn_2_3,R_2eVazvYFiC8uZgn,2,3,dat,dat,PRON
27596,Q9_R_2eVazvYFiC8uZgn_2_4,R_2eVazvYFiC8uZgn,2,4,genoeg,genoeg,ADV
27597,Q9_R_2eVazvYFiC8uZgn_2_5,R_2eVazvYFiC8uZgn,2,5,voor,voor,ADP
27598,Q9_R_2eVazvYFiC8uZgn_2_6,R_2eVazvYFiC8uZgn,2,6,de,de,DET
27599,Q9_R_2eVazvYFiC8uZgn_2_7,R_2eVazvYFiC8uZgn,2,7,rest,rest,NOUN
27600,Q9_R_2eVazvYFiC8uZgn_2_8,R_2eVazvYFiC8uZgn,2,8,van,van,ADP
27601,Q9_R_2eVazvYFiC8uZgn_2_9,R_2eVazvYFiC8uZgn,2,9,hun,hun,PRON
27602,Q9_R_2eVazvYFiC8uZgn_2_10,R_2eVazvYFiC8uZgn,2,10,leven,leven,NOUN
27603,Q9_R_2eVazvYFiC8uZgn_2_11,R_2eVazvYFiC8uZgn,2,11,",",",",PUNCT
27604,Q9_R_2eVazvYFiC8uZgn_2_12,R_2eVazvYFiC8uZgn,2,12,voor,voor,ADP
27605,Q9_R_2eVazvYFiC8uZgn_2_13,R_2eVazvYFiC8uZgn,2,13,anderen,ander,ADJ
27606,Q9_R_2eVazvYFiC8uZgn_2_14,R_2eVazvYFiC8uZgn,2,14,een,een,DET
27607,Q9_R_2eVazvYFiC8uZgn_2_15,R_2eVazvYFiC8uZgn,2,15,aanzet,aanzet,NOUN
27608,Q9_R_2eVazvYFiC8uZgn_2_16,R_2eVazvYFiC8uZgn,2,16,tot,tot,ADP
27609,Q9_R_2eVazvYFiC8uZgn_2_17,R_2eVazvYFiC8uZgn,2,17,een,een,DET
27610,Q9_R_2eVazvYFiC8uZgn_2_18,R_2eVazvYFiC8uZgn,2,18,leven,leven,NOUN
27611,Q9_R_2eVazvYFiC8uZgn_2_19,R_2eVazvYFiC8uZgn,2,19,vol,vol,ADP
27612,Q9_R_2eVazvYFiC8uZgn_2_20,R_2eVazvYFiC8uZgn,2,20,leesplezier,leesplezier,NOUN
27613,Q9_R_2eVazvYFiC8uZgn_2_21,R_2eVazvYFiC8uZgn,2,21,.,.,PUNCT
27614,Q9_R_3qX9NwwnY6jtG8r_0_0,R_3qX9NwwnY6jtG8r,0,0,we,we,PRON
27615,Q9_R_3qX9NwwnY6jtG8r_0_1,R_3qX9NwwnY6jtG8r,0,1,hebben,hebben,VERB
27616,Q9_R_3qX9NwwnY6jtG8r_0_2,R_3qX9NwwnY6jtG8r,0,2,goede,goed,ADJ
27617,Q9_R_3qX9NwwnY6jtG8r_0_3,R_3qX9NwwnY6jtG8r,0,3,schrijvers,schrijver,NOUN
27618,Q9_R_3qX9NwwnY6jtG8r_0_4,R_3qX9NwwnY6jtG8r,0,4,",",",",PUNCT
27619,Q9_R_3qX9NwwnY6jtG8r_0_5,R_3qX9NwwnY6jtG8r,0,5,verplichten,verplichten,VERB
27620,Q9_R_3qX9NwwnY6jtG8r_0_6,R_3qX9NwwnY6jtG8r,0,6,is,zijn,AUX
27621,Q9_R_3qX9NwwnY6jtG8r_0_7,R_3qX9NwwnY6jtG8r,0,7,arbitrair,arbitrair,ADJ
27622,Q9_R_3qX9NwwnY6jtG8r_0_8,R_3qX9NwwnY6jtG8r,0,8,",",",",PUNCT
27623,Q9_R_3qX9NwwnY6jtG8r_0_9,R_3qX9NwwnY6jtG8r,0,9,wie,wie,PRON
27624,Q9_R_3qX9NwwnY6jtG8r_0_10,R_3qX9NwwnY6jtG8r,0,10,bepaalt,bepalen,VERB
27625,Q9_R_3qX9NwwnY6jtG8r_0_11,R_3qX9NwwnY6jtG8r,0,11,wat,wat,PRON
27626,Q9_R_3qX9NwwnY6jtG8r_0_12,R_3qX9NwwnY6jtG8r,0,12,een,een,DET
27627,Q9_R_3qX9NwwnY6jtG8r_0_13,R_3qX9NwwnY6jtG8r,0,13,goed,goed,ADJ
27628,Q9_R_3qX9NwwnY6jtG8r_0_14,R_3qX9NwwnY6jtG8r,0,14,boek,boek,NOUN
27629,Q9_R_3qX9NwwnY6jtG8r_0_15,R_3qX9NwwnY6jtG8r,0,15,is,zijn,AUX
27630,Q9_R_3qX9NwwnY6jtG8r_0_16,R_3qX9NwwnY6jtG8r,0,16,.,.,PUNCT
27631,Q9_R_3qX9NwwnY6jtG8r_1_0,R_3qX9NwwnY6jtG8r,1,0, , ,SPACE
27632,Q9_R_3qX9NwwnY6jtG8r_1_1,R_3qX9NwwnY6jtG8r,1,1,de,de,DET
27633,Q9_R_3qX9NwwnY6jtG8r_1_2,R_3qX9NwwnY6jtG8r,1,2,boeken,boek,NOUN
27634,Q9_R_3qX9NwwnY6jtG8r_1_3,R_3qX9NwwnY6jtG8r,1,3,die,die,PRON
27635,Q9_R_3qX9NwwnY6jtG8r_1_4,R_3qX9NwwnY6jtG8r,1,4,wij,wij,PRON
27636,Q9_R_3qX9NwwnY6jtG8r_1_5,R_3qX9NwwnY6jtG8r,1,5,moesten,moeten,AUX
27637,Q9_R_3qX9NwwnY6jtG8r_1_6,R_3qX9NwwnY6jtG8r,1,6,lezen,lezen,VERB
27638,Q9_R_3qX9NwwnY6jtG8r_1_7,R_3qX9NwwnY6jtG8r,1,7,",",",",PUNCT
27639,Q9_R_3qX9NwwnY6jtG8r_1_8,R_3qX9NwwnY6jtG8r,1,8,vond,vinden,VERB
27640,Q9_R_3qX9NwwnY6jtG8r_1_9,R_3qX9NwwnY6jtG8r,1,9,ik,ik,PRON
27641,Q9_R_3qX9NwwnY6jtG8r_1_10,R_3qX9NwwnY6jtG8r,1,10,toen,toen,ADV
27642,Q9_R_3qX9NwwnY6jtG8r_1_11,R_3qX9NwwnY6jtG8r,1,11,niet,niet,ADV
27643,Q9_R_3qX9NwwnY6jtG8r_1_12,R_3qX9NwwnY6jtG8r,1,12,inspirerend,inspirerend,ADJ
27644,Q9_R_3qX9NwwnY6jtG8r_1_13,R_3qX9NwwnY6jtG8r,1,13,.,.,PUNCT
27645,Q9_R_3qX9NwwnY6jtG8r_2_0,R_3qX9NwwnY6jtG8r,2,0, , ,SPACE
27646,Q9_R_3qX9NwwnY6jtG8r_2_1,R_3qX9NwwnY6jtG8r,2,1,het,het,PRON
27647,Q9_R_3qX9NwwnY6jtG8r_2_2,R_3qX9NwwnY6jtG8r,2,2,lijkt,lijken,VERB
27648,Q9_R_3qX9NwwnY6jtG8r_2_3,R_3qX9NwwnY6jtG8r,2,3,me,me,PRON
27649,Q9_R_3qX9NwwnY6jtG8r_2_4,R_3qX9NwwnY6jtG8r,2,4,het,het,DET
27650,Q9_R_3qX9NwwnY6jtG8r_2_5,R_3qX9NwwnY6jtG8r,2,5,plezier,plezier,NOUN
27651,Q9_R_3qX9NwwnY6jtG8r_2_6,R_3qX9NwwnY6jtG8r,2,6,doorgeven,doorgeven,VERB
27652,Q9_R_3qX9NwwnY6jtG8r_2_7,R_3qX9NwwnY6jtG8r,2,7,van,van,ADP
27653,Q9_R_3qX9NwwnY6jtG8r_2_8,R_3qX9NwwnY6jtG8r,2,8,lezen,lezen,VERB
27654,Q9_R_3qX9NwwnY6jtG8r_2_9,R_3qX9NwwnY6jtG8r,2,9,",",",",PUNCT
27655,Q9_R_3qX9NwwnY6jtG8r_2_10,R_3qX9NwwnY6jtG8r,2,10,de,de,DET
27656,Q9_R_3qX9NwwnY6jtG8r_2_11,R_3qX9NwwnY6jtG8r,2,11,erkenning,erkenning,NOUN
27657,Q9_R_3qX9NwwnY6jtG8r_2_12,R_3qX9NwwnY6jtG8r,2,12,van,van,ADP
27658,Q9_R_3qX9NwwnY6jtG8r_2_13,R_3qX9NwwnY6jtG8r,2,13,onze,ons,PRON
27659,Q9_R_3qX9NwwnY6jtG8r_2_14,R_3qX9NwwnY6jtG8r,2,14,schrijvers,schrijver,NOUN
27660,Q9_R_3qX9NwwnY6jtG8r_2_15,R_3qX9NwwnY6jtG8r,2,15,doorgeven,doorgeven,VERB
27661,Q9_R_3qX9NwwnY6jtG8r_2_16,R_3qX9NwwnY6jtG8r,2,16,lijkt,lijken,VERB
27662,Q9_R_3qX9NwwnY6jtG8r_2_17,R_3qX9NwwnY6jtG8r,2,17,me,me,PRON
27663,Q9_R_3qX9NwwnY6jtG8r_2_18,R_3qX9NwwnY6jtG8r,2,18,belangrijker,belangrijk,ADJ
27664,Q9_R_3qX9NwwnY6jtG8r_2_19,R_3qX9NwwnY6jtG8r,2,19,dan,dan,SCONJ
27665,Q9_R_3qX9NwwnY6jtG8r_2_20,R_3qX9NwwnY6jtG8r,2,20,een,een,DET
27666,Q9_R_3qX9NwwnY6jtG8r_2_21,R_3qX9NwwnY6jtG8r,2,21,must,must,PROPN
27667,Q9_R_3qX9NwwnY6jtG8r_2_22,R_3qX9NwwnY6jtG8r,2,22,read,read,PROPN
27668,Q9_R_3qX9NwwnY6jtG8r_2_23,R_3qX9NwwnY6jtG8r,2,23,lijstje,lijst,NOUN
27669,Q9_R_3qX9NwwnY6jtG8r_2_24,R_3qX9NwwnY6jtG8r,2,24,.,.,PUNCT
27670,Q9_R_3PMjjjMLELmczQN_0_0,R_3PMjjjMLELmczQN,0,0,Veel,veel,ADV
27671,Q9_R_3PMjjjMLELmczQN_0_1,R_3PMjjjMLELmczQN,0,1,meer,veel,DET
27672,Q9_R_3PMjjjMLELmczQN_0_2,R_3PMjjjMLELmczQN,0,2,aandacht,aandacht,NOUN
27673,Q9_R_3PMjjjMLELmczQN_0_3,R_3PMjjjMLELmczQN,0,3,voor,voor,ADP
27674,Q9_R_3PMjjjMLELmczQN_0_4,R_3PMjjjMLELmczQN,0,4,canon,canon,NOUN
27675,Q9_R_3PMjjjMLELmczQN_0_5,R_3PMjjjMLELmczQN,0,5,!,!,PUNCT
27676,Q9_R_3PMjjjMLELmczQN_1_0,R_3PMjjjMLELmczQN,1,0,En,en,CCONJ
27677,Q9_R_3PMjjjMLELmczQN_1_1,R_3PMjjjMLELmczQN,1,1,voor,voor,ADP
27678,Q9_R_3PMjjjMLELmczQN_1_2,R_3PMjjjMLELmczQN,1,2,de,de,DET
27679,Q9_R_3PMjjjMLELmczQN_1_3,R_3PMjjjMLELmczQN,1,3,anti-canon,anti-canon,PROPN
27680,Q9_R_3PMjjjMLELmczQN_1_4,R_3PMjjjMLELmczQN,1,4,!,!,PUNCT
27681,Q9_R_3ESxt9FBowsV9Qs_0_0,R_3ESxt9FBowsV9Qs,0,0,Wel,wel,ADV
27682,Q9_R_3ESxt9FBowsV9Qs_0_1,R_3ESxt9FBowsV9Qs,0,1,een,een,DET
27683,Q9_R_3ESxt9FBowsV9Qs_0_2,R_3ESxt9FBowsV9Qs,0,2,leeslijst,leeslijst,NOUN
27684,Q9_R_3ESxt9FBowsV9Qs_0_3,R_3ESxt9FBowsV9Qs,0,3,maar,maar,CCONJ
27685,Q9_R_3ESxt9FBowsV9Qs_0_4,R_3ESxt9FBowsV9Qs,0,4,daar,daar,ADV
27686,Q9_R_3ESxt9FBowsV9Qs_0_5,R_3ESxt9FBowsV9Qs,0,5,mogen,mogen,AUX
27687,Q9_R_3ESxt9FBowsV9Qs_0_6,R_3ESxt9FBowsV9Qs,0,6,boeken,boeken,VERB
27688,Q9_R_3ESxt9FBowsV9Qs_0_7,R_3ESxt9FBowsV9Qs,0,7,op,op,ADP
27689,Q9_R_3ESxt9FBowsV9Qs_0_8,R_3ESxt9FBowsV9Qs,0,8,staan,staan,VERB
27690,Q9_R_3ESxt9FBowsV9Qs_0_9,R_3ESxt9FBowsV9Qs,0,9,die,die,PRON
27691,Q9_R_3ESxt9FBowsV9Qs_0_10,R_3ESxt9FBowsV9Qs,0,10,niet,niet,ADV
27692,Q9_R_3ESxt9FBowsV9Qs_0_11,R_3ESxt9FBowsV9Qs,0,11,tot,tot,ADP
27693,Q9_R_3ESxt9FBowsV9Qs_0_12,R_3ESxt9FBowsV9Qs,0,12,de,de,DET
27694,Q9_R_3ESxt9FBowsV9Qs_0_13,R_3ESxt9FBowsV9Qs,0,13,Nederlandse,Nederlands,ADJ
27695,Q9_R_3ESxt9FBowsV9Qs_0_14,R_3ESxt9FBowsV9Qs,0,14,“,“,PUNCT
27696,Q9_R_3ESxt9FBowsV9Qs_0_15,R_3ESxt9FBowsV9Qs,0,15,canon,canon,SYM
27697,Q9_R_3ESxt9FBowsV9Qs_0_16,R_3ESxt9FBowsV9Qs,0,16,”,”,PUNCT
27698,Q9_R_3ESxt9FBowsV9Qs_0_17,R_3ESxt9FBowsV9Qs,0,17,worden,worden,AUX
27699,Q9_R_3ESxt9FBowsV9Qs_0_18,R_3ESxt9FBowsV9Qs,0,18,gerekend,rekenen,VERB
27700,Q9_R_3ESxt9FBowsV9Qs_0_19,R_3ESxt9FBowsV9Qs,0,19,.,.,PUNCT
27701,Q9_R_2ZEMFmTummdnNQR_0_0,R_2ZEMFmTummdnNQR,0,0,Lezen,Lezen,PROPN
27702,Q9_R_2ZEMFmTummdnNQR_0_1,R_2ZEMFmTummdnNQR,0,1,wel,wel,ADV
27703,Q9_R_2ZEMFmTummdnNQR_0_2,R_2ZEMFmTummdnNQR,0,2,heel,heel,ADJ
27704,Q9_R_2ZEMFmTummdnNQR_0_3,R_2ZEMFmTummdnNQR,0,3,sterk,sterk,ADJ
27705,Q9_R_2ZEMFmTummdnNQR_0_4,R_2ZEMFmTummdnNQR,0,4,aanraden,aanraden,VERB
27706,Q9_R_2ZEMFmTummdnNQR_0_5,R_2ZEMFmTummdnNQR,0,5,",",",",PUNCT
27707,Q9_R_2ZEMFmTummdnNQR_0_6,R_2ZEMFmTummdnNQR,0,6,leerlingen,leerling,NOUN
27708,Q9_R_2ZEMFmTummdnNQR_0_7,R_2ZEMFmTummdnNQR,0,7,motiveren,motiveren,VERB
27709,Q9_R_2ZEMFmTummdnNQR_0_8,R_2ZEMFmTummdnNQR,0,8,door,door,ADP
27710,Q9_R_2ZEMFmTummdnNQR_0_9,R_2ZEMFmTummdnNQR,0,9,korte,kort,ADJ
27711,Q9_R_2ZEMFmTummdnNQR_0_10,R_2ZEMFmTummdnNQR,0,10,stukjes,stuk,NOUN
27712,Q9_R_2ZEMFmTummdnNQR_0_11,R_2ZEMFmTummdnNQR,0,11,te,te,ADP
27713,Q9_R_2ZEMFmTummdnNQR_0_12,R_2ZEMFmTummdnNQR,0,12,tonen,tonen,VERB
27714,Q9_R_2ZEMFmTummdnNQR_0_13,R_2ZEMFmTummdnNQR,0,13,",",",",PUNCT
27715,Q9_R_2ZEMFmTummdnNQR_0_14,R_2ZEMFmTummdnNQR,0,14,zonder,zonder,ADP
27716,Q9_R_2ZEMFmTummdnNQR_0_15,R_2ZEMFmTummdnNQR,0,15,verplichte,verplichten,VERB
27717,Q9_R_2ZEMFmTummdnNQR_0_16,R_2ZEMFmTummdnNQR,0,16,leeslijst,leeslijst,NOUN
27718,Q9_R_3D5Q4J3PblQ8Xul_0_0,R_3D5Q4J3PblQ8Xul,0,0,Een,een,DET
27719,Q9_R_3D5Q4J3PblQ8Xul_0_1,R_3D5Q4J3PblQ8Xul,0,1,gemeenschappelijke,gemeenschappelijk,ADJ
27720,Q9_R_3D5Q4J3PblQ8Xul_0_2,R_3D5Q4J3PblQ8Xul,0,2,basis,basis,NOUN
27721,Q9_R_3D5Q4J3PblQ8Xul_0_3,R_3D5Q4J3PblQ8Xul,0,3,is,zijn,AUX
27722,Q9_R_3D5Q4J3PblQ8Xul_0_4,R_3D5Q4J3PblQ8Xul,0,4,handig/,handig/,PROPN
27723,Q9_R_3D5Q4J3PblQ8Xul_0_5,R_3D5Q4J3PblQ8Xul,0,5,nodig,nodig,ADJ
27724,Q9_R_3D5Q4J3PblQ8Xul_0_6,R_3D5Q4J3PblQ8Xul,0,6,om,om,ADP
27725,Q9_R_3D5Q4J3PblQ8Xul_0_7,R_3D5Q4J3PblQ8Xul,0,7,een,een,DET
27726,Q9_R_3D5Q4J3PblQ8Xul_0_8,R_3D5Q4J3PblQ8Xul,0,8,diepgaand,diepgaand,ADJ
27727,Q9_R_3D5Q4J3PblQ8Xul_0_9,R_3D5Q4J3PblQ8Xul,0,9,gesprek,gesprek,NOUN
27728,Q9_R_3D5Q4J3PblQ8Xul_0_10,R_3D5Q4J3PblQ8Xul,0,10,te,te,ADP
27729,Q9_R_3D5Q4J3PblQ8Xul_0_11,R_3D5Q4J3PblQ8Xul,0,11,voeren,voeren,VERB
27730,Q9_R_3D5Q4J3PblQ8Xul_0_12,R_3D5Q4J3PblQ8Xul,0,12,over,over,ADP
27731,Q9_R_3D5Q4J3PblQ8Xul_0_13,R_3D5Q4J3PblQ8Xul,0,13,een,een,DET
27732,Q9_R_3D5Q4J3PblQ8Xul_0_14,R_3D5Q4J3PblQ8Xul,0,14,grote,groot,ADJ
27733,Q9_R_3D5Q4J3PblQ8Xul_0_15,R_3D5Q4J3PblQ8Xul,0,15,diversiteit,diversiteit,NOUN
27734,Q9_R_3D5Q4J3PblQ8Xul_0_16,R_3D5Q4J3PblQ8Xul,0,16,aan,aan,ADP
27735,Q9_R_3D5Q4J3PblQ8Xul_0_17,R_3D5Q4J3PblQ8Xul,0,17,onderwerpen,onderwerp,NOUN
27736,Q9_R_3D5Q4J3PblQ8Xul_0_18,R_3D5Q4J3PblQ8Xul,0,18,.,.,PUNCT
27737,Q9_R_1duVV8xAkTlnwiM_0_0,R_1duVV8xAkTlnwiM,0,0,Zonder,zonder,ADP
27738,Q9_R_1duVV8xAkTlnwiM_0_1,R_1duVV8xAkTlnwiM,0,1,verplichting,verplichting,NOUN
27739,Q9_R_1duVV8xAkTlnwiM_0_2,R_1duVV8xAkTlnwiM,0,2,zullen,zullen,AUX
27740,Q9_R_1duVV8xAkTlnwiM_0_3,R_1duVV8xAkTlnwiM,0,3,veel,veel,DET
27741,Q9_R_1duVV8xAkTlnwiM_0_4,R_1duVV8xAkTlnwiM,0,4,mensen,mens,NOUN
27742,Q9_R_1duVV8xAkTlnwiM_0_5,R_1duVV8xAkTlnwiM,0,5,de,de,DET
27743,Q9_R_1duVV8xAkTlnwiM_0_6,R_1duVV8xAkTlnwiM,0,6,klassiekers,klassieker,NOUN
27744,Q9_R_1duVV8xAkTlnwiM_0_7,R_1duVV8xAkTlnwiM,0,7,nooit,nooit,ADV
27745,Q9_R_1duVV8xAkTlnwiM_0_8,R_1duVV8xAkTlnwiM,0,8,leren,leren,VERB
27746,Q9_R_1duVV8xAkTlnwiM_0_9,R_1duVV8xAkTlnwiM,0,9,kennen,kennen,VERB
27747,Q9_R_ctLYHnUQaNpJpYd_0_0,R_ctLYHnUQaNpJpYd,0,0,Een,een,DET
27748,Q9_R_ctLYHnUQaNpJpYd_0_1,R_ctLYHnUQaNpJpYd,0,1,keuze,keuze,NOUN
27749,Q9_R_ctLYHnUQaNpJpYd_0_2,R_ctLYHnUQaNpJpYd,0,2,uit,uit,ADP
27750,Q9_R_ctLYHnUQaNpJpYd_0_3,R_ctLYHnUQaNpJpYd,0,3,een,een,DET
27751,Q9_R_ctLYHnUQaNpJpYd_0_4,R_ctLYHnUQaNpJpYd,0,4,lijst,lijst,NOUN
27752,Q9_R_ctLYHnUQaNpJpYd_0_5,R_ctLYHnUQaNpJpYd,0,5,klassieken,klassieken,NOUN
27753,Q9_R_ctLYHnUQaNpJpYd_0_6,R_ctLYHnUQaNpJpYd,0,6,lijkt,lijken,VERB
27754,Q9_R_ctLYHnUQaNpJpYd_0_7,R_ctLYHnUQaNpJpYd,0,7,me,me,PRON
27755,Q9_R_ctLYHnUQaNpJpYd_0_8,R_ctLYHnUQaNpJpYd,0,8,gerechtvaardigd,rechtvaardigen,VERB
27756,Q9_R_ctLYHnUQaNpJpYd_0_9,R_ctLYHnUQaNpJpYd,0,9,als,als,SCONJ
27757,Q9_R_ctLYHnUQaNpJpYd_0_10,R_ctLYHnUQaNpJpYd,0,10,logisch,logisch,ADJ
27758,Q9_R_ctLYHnUQaNpJpYd_0_11,R_ctLYHnUQaNpJpYd,0,11,onderdeel,onderdeel,NOUN
27759,Q9_R_ctLYHnUQaNpJpYd_0_12,R_ctLYHnUQaNpJpYd,0,12,van,van,ADP
27760,Q9_R_ctLYHnUQaNpJpYd_0_13,R_ctLYHnUQaNpJpYd,0,13,het,het,DET
27761,Q9_R_ctLYHnUQaNpJpYd_0_14,R_ctLYHnUQaNpJpYd,0,14,onderwijs,onderwijs,NOUN
27762,Q9_R_ctLYHnUQaNpJpYd_0_15,R_ctLYHnUQaNpJpYd,0,15,in,in,ADP
27763,Q9_R_ctLYHnUQaNpJpYd_0_16,R_ctLYHnUQaNpJpYd,0,16,de,de,DET
27764,Q9_R_ctLYHnUQaNpJpYd_0_17,R_ctLYHnUQaNpJpYd,0,17,eigen,eigen,ADJ
27765,Q9_R_ctLYHnUQaNpJpYd_0_18,R_ctLYHnUQaNpJpYd,0,18,taal,taal,NOUN
27766,Q9_R_ctLYHnUQaNpJpYd_0_19,R_ctLYHnUQaNpJpYd,0,19,en,en,CCONJ
27767,Q9_R_ctLYHnUQaNpJpYd_0_20,R_ctLYHnUQaNpJpYd,0,20,cultuur,cultuur,NOUN
27768,Q9_R_ctLYHnUQaNpJpYd_0_21,R_ctLYHnUQaNpJpYd,0,21,.,.,PUNCT
