,identifier,response_id,sentence_number,token_number,token,lemma,pos
8025,Q16_R_1CkJVm30T1gNjGH_4_9,R_1CkJVm30T1gNjGH,4,9,die,die,PRON
8026,Q16_R_1CkJVm30T1gNjGH_4_10,R_1CkJVm30T1gNjGH,4,10,Astrologie,astrologie,NOUN
8027,Q16_R_1CkJVm30T1gNjGH_4_11,R_1CkJVm30T1gNjGH,4,11,bedreef,bedrijven,VERB
8028,Q16_R_1CkJVm30T1gNjGH_4_12,R_1CkJVm30T1gNjGH,4,12,!,!,PUNCT
8029,Q16_R_1CkJVm30T1gNjGH_4_13,R_1CkJVm30T1gNjGH,4,13,!,!,PUNCT
8030,Q16_R_1CkJVm30T1gNjGH_5_0,R_1CkJVm30T1gNjGH,5,0, , ,SPACE
8031,Q16_R_1CkJVm30T1gNjGH_5_1,R_1CkJVm30T1gNjGH,5,1,Ik,ik,PRON
8032,Q16_R_1CkJVm30T1gNjGH_5_2,R_1CkJVm30T1gNjGH,5,2,zei,zeggen,VERB
8033,Q16_R_1CkJVm30T1gNjGH_5_3,R_1CkJVm30T1gNjGH,5,3,zelf,zelf,ADV
8034,Q16_R_1CkJVm30T1gNjGH_5_4,R_1CkJVm30T1gNjGH,5,4,maar,maar,ADV
8035,Q16_R_1CkJVm30T1gNjGH_5_5,R_1CkJVm30T1gNjGH,5,5,niets,niets,PRON
8036,Q16_R_1CkJVm30T1gNjGH_5_6,R_1CkJVm30T1gNjGH,5,6,",",",",PUNCT
8037,Q16_R_1CkJVm30T1gNjGH_5_7,R_1CkJVm30T1gNjGH,5,7,maar,maar,CCONJ
8038,Q16_R_1CkJVm30T1gNjGH_5_8,R_1CkJVm30T1gNjGH,5,8,schreef,schrijven,VERB
8039,Q16_R_1CkJVm30T1gNjGH_5_9,R_1CkJVm30T1gNjGH,5,9,toen,toen,SCONJ
8040,Q16_R_1CkJVm30T1gNjGH_5_10,R_1CkJVm30T1gNjGH,5,10,ik,ik,PRON
8041,Q16_R_1CkJVm30T1gNjGH_5_11,R_1CkJVm30T1gNjGH,5,11,17,17,NUM
8042,Q16_R_1CkJVm30T1gNjGH_5_12,R_1CkJVm30T1gNjGH,5,12,jaar,jaar,NOUN
8043,Q16_R_1CkJVm30T1gNjGH_5_13,R_1CkJVm30T1gNjGH,5,13,was,zijn,VERB
8044,Q16_R_1CkJVm30T1gNjGH_5_14,R_1CkJVm30T1gNjGH,5,14,",",",",PUNCT
8045,Q16_R_1CkJVm30T1gNjGH_5_15,R_1CkJVm30T1gNjGH,5,15,hele,heel,ADJ
8046,Q16_R_1CkJVm30T1gNjGH_5_16,R_1CkJVm30T1gNjGH,5,16,horoscopen,horoscop,NOUN
8047,Q16_R_1CkJVm30T1gNjGH_5_17,R_1CkJVm30T1gNjGH,5,17,uit,uit,ADP
8048,Q16_R_1CkJVm30T1gNjGH_5_18,R_1CkJVm30T1gNjGH,5,18,",",",",PUNCT
8049,Q16_R_1CkJVm30T1gNjGH_5_19,R_1CkJVm30T1gNjGH,5,19,van,van,ADP
8050,Q16_R_1CkJVm30T1gNjGH_5_20,R_1CkJVm30T1gNjGH,5,20,wel,wel,ADV
8051,Q16_R_1CkJVm30T1gNjGH_5_21,R_1CkJVm30T1gNjGH,5,21,10,10,NUM
8052,Q16_R_1CkJVm30T1gNjGH_5_22,R_1CkJVm30T1gNjGH,5,22,pagina's,pagina,NOUN
8053,Q16_R_1CkJVm30T1gNjGH_5_23,R_1CkJVm30T1gNjGH,5,23,",",",",PUNCT
8054,Q16_R_1CkJVm30T1gNjGH_5_24,R_1CkJVm30T1gNjGH,5,24,zelf,zelf,ADV
8055,Q16_R_1CkJVm30T1gNjGH_5_25,R_1CkJVm30T1gNjGH,5,25,opgesteld,opstellen,VERB
8056,Q16_R_1CkJVm30T1gNjGH_5_26,R_1CkJVm30T1gNjGH,5,26,en,en,CCONJ
8057,Q16_R_1CkJVm30T1gNjGH_5_27,R_1CkJVm30T1gNjGH,5,27,had,hebben,AUX
8058,Q16_R_1CkJVm30T1gNjGH_5_28,R_1CkJVm30T1gNjGH,5,28,zodoende,zodoende,ADV
8059,Q16_R_1CkJVm30T1gNjGH_5_29,R_1CkJVm30T1gNjGH,5,29,voorsprong,voorsprong,NOUN
8060,Q16_R_1CkJVm30T1gNjGH_5_30,R_1CkJVm30T1gNjGH,5,30,op,op,ADP
8061,Q16_R_1CkJVm30T1gNjGH_5_31,R_1CkJVm30T1gNjGH,5,31,alle,al,DET
8062,Q16_R_1CkJVm30T1gNjGH_5_32,R_1CkJVm30T1gNjGH,5,32,andere,ander,ADJ
8063,Q16_R_1CkJVm30T1gNjGH_5_33,R_1CkJVm30T1gNjGH,5,33,medeleerlingen,medeleerling,NOUN
8064,Q16_R_1CkJVm30T1gNjGH_5_34,R_1CkJVm30T1gNjGH,5,34,!,!,PUNCT
8065,Q16_R_1CkJVm30T1gNjGH_5_35,R_1CkJVm30T1gNjGH,5,35,!,!,PUNCT
8066,Q16_R_1CkJVm30T1gNjGH_6_0,R_1CkJVm30T1gNjGH,6,0,Helaas,helaas,ADV
8067,Q16_R_1CkJVm30T1gNjGH_6_1,R_1CkJVm30T1gNjGH,6,1,is,zijn,AUX
8068,Q16_R_1CkJVm30T1gNjGH_6_2,R_1CkJVm30T1gNjGH,6,2,hij,hij,PRON
8069,Q16_R_1CkJVm30T1gNjGH_6_3,R_1CkJVm30T1gNjGH,6,3,al,al,ADV
8070,Q16_R_1CkJVm30T1gNjGH_6_4,R_1CkJVm30T1gNjGH,6,4,een,een,DET
8071,Q16_R_1CkJVm30T1gNjGH_6_5,R_1CkJVm30T1gNjGH,6,5,tijd,tijd,NOUN
8072,Q16_R_1CkJVm30T1gNjGH_6_6,R_1CkJVm30T1gNjGH,6,6,overleden,overlijden,VERB
8073,Q16_R_1CkJVm30T1gNjGH_6_7,R_1CkJVm30T1gNjGH,6,7,!,!,PUNCT
8074,Q16_R_1CkJVm30T1gNjGH_6_8,R_1CkJVm30T1gNjGH,6,8,!,!,PUNCT
8075,Q16_R_1CkJVm30T1gNjGH_7_0,R_1CkJVm30T1gNjGH,7,0,Het,het,PRON
8076,Q16_R_1CkJVm30T1gNjGH_7_1,R_1CkJVm30T1gNjGH,7,1,zou,zullen,AUX
8077,Q16_R_1CkJVm30T1gNjGH_7_2,R_1CkJVm30T1gNjGH,7,2,leuk,leuk,ADJ
8078,Q16_R_1CkJVm30T1gNjGH_7_3,R_1CkJVm30T1gNjGH,7,3,geweest,zijn,AUX
8079,Q16_R_1CkJVm30T1gNjGH_7_4,R_1CkJVm30T1gNjGH,7,4,zijn,zijn,AUX
8080,Q16_R_1CkJVm30T1gNjGH_7_5,R_1CkJVm30T1gNjGH,7,5,voor,voor,ADP
8081,Q16_R_1CkJVm30T1gNjGH_7_6,R_1CkJVm30T1gNjGH,7,6,hem,hem,PRON
8082,Q16_R_1CkJVm30T1gNjGH_7_7,R_1CkJVm30T1gNjGH,7,7,",",",",PUNCT
8083,Q16_R_1CkJVm30T1gNjGH_7_8,R_1CkJVm30T1gNjGH,7,8,zo.n,zo.n,PROPN
8084,Q16_R_1CkJVm30T1gNjGH_7_9,R_1CkJVm30T1gNjGH,7,9,leerling,leerling,NOUN
8085,Q16_R_1CkJVm30T1gNjGH_7_10,R_1CkJVm30T1gNjGH,7,10,!,!,PUNCT
8086,Q16_R_1CkJVm30T1gNjGH_8_0,R_1CkJVm30T1gNjGH,8,0,Alle,al,DET
8087,Q16_R_1CkJVm30T1gNjGH_8_1,R_1CkJVm30T1gNjGH,8,1,gedichten,gedicht,NOUN
8088,Q16_R_1CkJVm30T1gNjGH_8_2,R_1CkJVm30T1gNjGH,8,2,zijn,zijn,AUX
8089,Q16_R_1CkJVm30T1gNjGH_8_3,R_1CkJVm30T1gNjGH,8,3,ook,ook,ADV
8090,Q16_R_1CkJVm30T1gNjGH_8_4,R_1CkJVm30T1gNjGH,8,4,van,van,ADP
8091,Q16_R_1CkJVm30T1gNjGH_8_5,R_1CkJVm30T1gNjGH,8,5,oorsprong,oorsprong,NOUN
8092,Q16_R_1CkJVm30T1gNjGH_8_6,R_1CkJVm30T1gNjGH,8,6,diep-religieus,diep-religieus,PROPN
8093,Q16_R_1CkJVm30T1gNjGH_8_7,R_1CkJVm30T1gNjGH,8,7,",",",",PUNCT
8094,Q16_R_1CkJVm30T1gNjGH_8_8,R_1CkJVm30T1gNjGH,8,8,wat,wat,PRON
8095,Q16_R_1CkJVm30T1gNjGH_8_9,R_1CkJVm30T1gNjGH,8,9,kunst,kunst,NOUN
8096,Q16_R_1CkJVm30T1gNjGH_8_10,R_1CkJVm30T1gNjGH,8,10,eigenlijk,eigenlijk,ADJ
8097,Q16_R_1CkJVm30T1gNjGH_8_11,R_1CkJVm30T1gNjGH,8,11,ook,ook,ADV
8098,Q16_R_1CkJVm30T1gNjGH_8_12,R_1CkJVm30T1gNjGH,8,12,is,zijn,AUX
8099,Q16_R_1CkJVm30T1gNjGH_8_13,R_1CkJVm30T1gNjGH,8,13,:,:,PUNCT
8100,Q16_R_1CkJVm30T1gNjGH_8_14,R_1CkJVm30T1gNjGH,8,14,een,een,DET
8101,Q16_R_1CkJVm30T1gNjGH_8_15,R_1CkJVm30T1gNjGH,8,15,ode,ode,NOUN
8102,Q16_R_1CkJVm30T1gNjGH_8_16,R_1CkJVm30T1gNjGH,8,16,aan,aan,ADP
8103,Q16_R_1CkJVm30T1gNjGH_8_17,R_1CkJVm30T1gNjGH,8,17,de,de,DET
8104,Q16_R_1CkJVm30T1gNjGH_8_18,R_1CkJVm30T1gNjGH,8,18,Schepper,Schepper,PROPN
8105,Q16_R_1CkJVm30T1gNjGH_8_19,R_1CkJVm30T1gNjGH,8,19,!,!,PUNCT
8106,Q16_R_1CkJVm30T1gNjGH_8_20,R_1CkJVm30T1gNjGH,8,20,!,!,PUNCT
8107,Q16_R_3DtnQ04npcmc1Qp_0_0,R_3DtnQ04npcmc1Qp,0,0,Heb,Heb,VERB
8108,Q16_R_3DtnQ04npcmc1Qp_0_1,R_3DtnQ04npcmc1Qp,0,1,geen,geen,DET
8109,Q16_R_3DtnQ04npcmc1Qp_0_2,R_3DtnQ04npcmc1Qp,0,2,herinnering,herinnering,NOUN
8110,Q16_R_3DtnQ04npcmc1Qp_0_3,R_3DtnQ04npcmc1Qp,0,3,aan,aan,ADP
8111,Q16_R_3DtnQ04npcmc1Qp_0_4,R_3DtnQ04npcmc1Qp,0,4,goede,goed,ADJ
8112,Q16_R_3DtnQ04npcmc1Qp_0_5,R_3DtnQ04npcmc1Qp,0,5,auteurs,auteur,NOUN
8113,Q16_R_3DtnQ04npcmc1Qp_0_6,R_3DtnQ04npcmc1Qp,0,6,uit,uit,ADP
8114,Q16_R_3DtnQ04npcmc1Qp_0_7,R_3DtnQ04npcmc1Qp,0,7,de,de,DET
8115,Q16_R_3DtnQ04npcmc1Qp_0_8,R_3DtnQ04npcmc1Qp,0,8,toenmalige,toenmalig,ADJ
8116,Q16_R_3DtnQ04npcmc1Qp_0_9,R_3DtnQ04npcmc1Qp,0,9,koloniale,koloniaal,ADJ
8117,Q16_R_3DtnQ04npcmc1Qp_0_10,R_3DtnQ04npcmc1Qp,0,10,gebieden,gebied,NOUN
8118,Q16_R_3DtnQ04npcmc1Qp_0_11,R_3DtnQ04npcmc1Qp,0,11,helaas,helaas,ADV
8119,Q16_R_3DtnQ04npcmc1Qp_0_12,R_3DtnQ04npcmc1Qp,0,12,",",",",PUNCT
8120,Q16_R_3DtnQ04npcmc1Qp_0_13,R_3DtnQ04npcmc1Qp,0,13,wel,wel,ADV
8121,Q16_R_3DtnQ04npcmc1Qp_0_14,R_3DtnQ04npcmc1Qp,0,14,een,een,DET
8122,Q16_R_3DtnQ04npcmc1Qp_0_15,R_3DtnQ04npcmc1Qp,0,15,paar,paar,NOUN
8123,Q16_R_3DtnQ04npcmc1Qp_0_16,R_3DtnQ04npcmc1Qp,0,16,vervelende,vervelend,ADJ
8124,Q16_R_3DtnQ04npcmc1Qp_0_17,R_3DtnQ04npcmc1Qp,0,17,die,die,PRON
8125,Q16_R_3DtnQ04npcmc1Qp_0_18,R_3DtnQ04npcmc1Qp,0,18,op,op,ADP
8126,Q16_R_3DtnQ04npcmc1Qp_0_19,R_3DtnQ04npcmc1Qp,0,19,school,school,NOUN
8127,Q16_R_3DtnQ04npcmc1Qp_0_20,R_3DtnQ04npcmc1Qp,0,20,als,als,SCONJ
8128,Q16_R_3DtnQ04npcmc1Qp_0_21,R_3DtnQ04npcmc1Qp,0,21,zodanig,zodanig,ADJ
8129,Q16_R_3DtnQ04npcmc1Qp_0_22,R_3DtnQ04npcmc1Qp,0,22,werden,worden,AUX
8130,Q16_R_3DtnQ04npcmc1Qp_0_23,R_3DtnQ04npcmc1Qp,0,23,aangeboden,aanbieden,VERB
8131,Q16_R_3DtnQ04npcmc1Qp_0_24,R_3DtnQ04npcmc1Qp,0,24,.,.,PUNCT
8132,Q16_R_3DtnQ04npcmc1Qp_1_0,R_3DtnQ04npcmc1Qp,1,0,er,er,ADV
8133,Q16_R_3DtnQ04npcmc1Qp_1_1,R_3DtnQ04npcmc1Qp,1,1,zijn,zijn,VERB
8134,Q16_R_3DtnQ04npcmc1Qp_1_2,R_3DtnQ04npcmc1Qp,1,2,er,er,ADV
8135,Q16_R_3DtnQ04npcmc1Qp_1_3,R_3DtnQ04npcmc1Qp,1,3,vast,vast,ADJ
8136,Q16_R_3DtnQ04npcmc1Qp_1_4,R_3DtnQ04npcmc1Qp,1,4,veel,veel,ADV
8137,Q16_R_3DtnQ04npcmc1Qp_1_5,R_3DtnQ04npcmc1Qp,1,5,meer,veel,ADV
8138,Q16_R_3DtnQ04npcmc1Qp_1_6,R_3DtnQ04npcmc1Qp,1,6,",",",",PUNCT
8139,Q16_R_3DtnQ04npcmc1Qp_1_7,R_3DtnQ04npcmc1Qp,1,7,maar,maar,CCONJ
8140,Q16_R_3DtnQ04npcmc1Qp_1_8,R_3DtnQ04npcmc1Qp,1,8,die,die,PRON
8141,Q16_R_3DtnQ04npcmc1Qp_1_9,R_3DtnQ04npcmc1Qp,1,9,kwamen,kwamen,VERB
8142,Q16_R_3DtnQ04npcmc1Qp_1_10,R_3DtnQ04npcmc1Qp,1,10,helaas,helaas,ADV
8143,Q16_R_3DtnQ04npcmc1Qp_1_11,R_3DtnQ04npcmc1Qp,1,11,nooit,nooit,ADV
8144,Q16_R_3DtnQ04npcmc1Qp_1_12,R_3DtnQ04npcmc1Qp,1,12,voor,voor,ADP
8145,Q16_R_3DtnQ04npcmc1Qp_1_13,R_3DtnQ04npcmc1Qp,1,13,.,.,PUNCT
8146,Q16_R_eevC6WS1z3qO329_0_0,R_eevC6WS1z3qO329,0,0,Ik,ik,PRON
8147,Q16_R_eevC6WS1z3qO329_0_1,R_eevC6WS1z3qO329,0,1,kan,kunnen,VERB
8148,Q16_R_eevC6WS1z3qO329_0_2,R_eevC6WS1z3qO329,0,2,geen,geen,DET
8149,Q16_R_eevC6WS1z3qO329_0_3,R_eevC6WS1z3qO329,0,3,titel,titel,NOUN
8150,Q16_R_eevC6WS1z3qO329_0_4,R_eevC6WS1z3qO329,0,4,kiezen,kiezen,VERB
8151,Q16_R_1FLhFian8Nq53jc_0_0,R_1FLhFian8Nq53jc,0,0,Het,het,PRON
8152,Q16_R_1FLhFian8Nq53jc_0_1,R_1FLhFian8Nq53jc,0,1,is,zijn,AUX
8153,Q16_R_1FLhFian8Nq53jc_0_2,R_1FLhFian8Nq53jc,0,2,wenselijk,wenselijk,ADJ
8154,Q16_R_1FLhFian8Nq53jc_0_3,R_1FLhFian8Nq53jc,0,3,",",",",PUNCT
8155,Q16_R_1FLhFian8Nq53jc_0_4,R_1FLhFian8Nq53jc,0,4,maar,maar,CCONJ
8156,Q16_R_1FLhFian8Nq53jc_0_5,R_1FLhFian8Nq53jc,0,5,geen,geen,DET
8157,Q16_R_1FLhFian8Nq53jc_0_6,R_1FLhFian8Nq53jc,0,6,kwestie,kwestie,NOUN
8158,Q16_R_1FLhFian8Nq53jc_0_7,R_1FLhFian8Nq53jc,0,7,van,van,ADP
8159,Q16_R_1FLhFian8Nq53jc_0_8,R_1FLhFian8Nq53jc,0,8,moeten,moeten,VERB
8160,Q16_R_1FLhFian8Nq53jc_0_9,R_1FLhFian8Nq53jc,0,9,.,.,PUNCT
8161,Q16_R_1FLhFian8Nq53jc_1_0,R_1FLhFian8Nq53jc,1,0,Doorslaggevend,doorslaggevend,ADJ
8162,Q16_R_1FLhFian8Nq53jc_1_1,R_1FLhFian8Nq53jc,1,1,moet,moeten,AUX
8163,Q16_R_1FLhFian8Nq53jc_1_2,R_1FLhFian8Nq53jc,1,2,zijn,zijn,AUX
8164,Q16_R_1FLhFian8Nq53jc_1_3,R_1FLhFian8Nq53jc,1,3,:,:,PUNCT
8165,Q16_R_1FLhFian8Nq53jc_1_4,R_1FLhFian8Nq53jc,1,4,kwaliteit,kwaliteit,NOUN
8166,Q16_R_1FLhFian8Nq53jc_1_5,R_1FLhFian8Nq53jc,1,5,.,.,PUNCT
8167,Q16_R_3MJLJ0ANcOvzqah_0_0,R_3MJLJ0ANcOvzqah,0,0,Deze,deze,DET
8168,Q16_R_3MJLJ0ANcOvzqah_0_1,R_3MJLJ0ANcOvzqah,0,1,auteurs,auteur,NOUN
8169,Q16_R_3MJLJ0ANcOvzqah_0_2,R_3MJLJ0ANcOvzqah,0,2,kunnen,kunnen,AUX
8170,Q16_R_3MJLJ0ANcOvzqah_0_3,R_3MJLJ0ANcOvzqah,0,3,de,de,DET
8171,Q16_R_3MJLJ0ANcOvzqah_0_4,R_3MJLJ0ANcOvzqah,0,4,grote,groot,ADJ
8172,Q16_R_3MJLJ0ANcOvzqah_0_5,R_3MJLJ0ANcOvzqah,0,5,leemte,leemte,NOUN
8173,Q16_R_3MJLJ0ANcOvzqah_0_6,R_3MJLJ0ANcOvzqah,0,6,in,in,ADP
8174,Q16_R_3MJLJ0ANcOvzqah_0_7,R_3MJLJ0ANcOvzqah,0,7,de,de,DET
8175,Q16_R_3MJLJ0ANcOvzqah_0_8,R_3MJLJ0ANcOvzqah,0,8,kennis,kennis,NOUN
8176,Q16_R_3MJLJ0ANcOvzqah_0_9,R_3MJLJ0ANcOvzqah,0,9,van,van,ADP
8177,Q16_R_3MJLJ0ANcOvzqah_0_10,R_3MJLJ0ANcOvzqah,0,10,het,het,DET
8178,Q16_R_3MJLJ0ANcOvzqah_0_11,R_3MJLJ0ANcOvzqah,0,11,verleden,verleden,NOUN
8179,Q16_R_3MJLJ0ANcOvzqah_0_12,R_3MJLJ0ANcOvzqah,0,12,enigszins,enigszins,ADV
8180,Q16_R_3MJLJ0ANcOvzqah_0_13,R_3MJLJ0ANcOvzqah,0,13,vergroten,vergroten,VERB
8181,Q16_R_3MJLJ0ANcOvzqah_0_14,R_3MJLJ0ANcOvzqah,0,14,",",",",PUNCT
8182,Q16_R_3MJLJ0ANcOvzqah_0_15,R_3MJLJ0ANcOvzqah,0,15,gezien,zien,VERB
8183,Q16_R_3MJLJ0ANcOvzqah_0_16,R_3MJLJ0ANcOvzqah,0,16,de,de,DET
8184,Q16_R_3MJLJ0ANcOvzqah_0_17,R_3MJLJ0ANcOvzqah,0,17,(,(,PUNCT
8185,Q16_R_3MJLJ0ANcOvzqah_0_18,R_3MJLJ0ANcOvzqah,0,18,bijna,bijna,ADV
8186,Q16_R_3MJLJ0ANcOvzqah_0_19,R_3MJLJ0ANcOvzqah,0,19,),),PUNCT
8187,Q16_R_3MJLJ0ANcOvzqah_0_20,R_3MJLJ0ANcOvzqah,0,20,afschaffing,afschaffing,NOUN
8188,Q16_R_3MJLJ0ANcOvzqah_0_21,R_3MJLJ0ANcOvzqah,0,21,van,van,ADP
8189,Q16_R_3MJLJ0ANcOvzqah_0_22,R_3MJLJ0ANcOvzqah,0,22,het,het,DET
8190,Q16_R_3MJLJ0ANcOvzqah_0_23,R_3MJLJ0ANcOvzqah,0,23,vak,vak,NOUN
8191,Q16_R_3MJLJ0ANcOvzqah_0_24,R_3MJLJ0ANcOvzqah,0,24,geschiedenis,geschiedenis,NOUN
8192,Q16_R_AcltSeBmaQJYMEx_0_0,R_AcltSeBmaQJYMEx,0,0,Ik,ik,PRON
8193,Q16_R_AcltSeBmaQJYMEx_0_1,R_AcltSeBmaQJYMEx,0,1,heb,hebben,VERB
8194,Q16_R_AcltSeBmaQJYMEx_0_2,R_AcltSeBmaQJYMEx,0,2,geen,geen,DET
8195,Q16_R_AcltSeBmaQJYMEx_0_3,R_AcltSeBmaQJYMEx,0,3,uitputtende,uitputten,VERB
8196,Q16_R_AcltSeBmaQJYMEx_0_4,R_AcltSeBmaQJYMEx,0,4,kennis,kennis,NOUN
8197,Q16_R_AcltSeBmaQJYMEx_0_5,R_AcltSeBmaQJYMEx,0,5,van,van,ADP
8198,Q16_R_AcltSeBmaQJYMEx_0_6,R_AcltSeBmaQJYMEx,0,6,literatuur,literatuur,NOUN
8199,Q16_R_AcltSeBmaQJYMEx_0_7,R_AcltSeBmaQJYMEx,0,7,uit,uit,ADP
8200,Q16_R_AcltSeBmaQJYMEx_0_8,R_AcltSeBmaQJYMEx,0,8,voormalig,voormalig,ADJ
8201,Q16_R_AcltSeBmaQJYMEx_0_9,R_AcltSeBmaQJYMEx,0,9,koloniale,koloniaal,ADJ
8202,Q16_R_AcltSeBmaQJYMEx_0_10,R_AcltSeBmaQJYMEx,0,10,territoria,territoria,NOUN
8203,Q16_R_AcltSeBmaQJYMEx_0_11,R_AcltSeBmaQJYMEx,0,11,(,(,PUNCT
8204,Q16_R_AcltSeBmaQJYMEx_0_12,R_AcltSeBmaQJYMEx,0,12,vooral,vooral,ADV
8205,Q16_R_AcltSeBmaQJYMEx_0_13,R_AcltSeBmaQJYMEx,0,13,waar,waar,ADV
8206,Q16_R_AcltSeBmaQJYMEx_0_14,R_AcltSeBmaQJYMEx,0,14,het,het,PRON
8207,Q16_R_AcltSeBmaQJYMEx_0_15,R_AcltSeBmaQJYMEx,0,15,gaat,gaan,VERB
8208,Q16_R_AcltSeBmaQJYMEx_0_16,R_AcltSeBmaQJYMEx,0,16,om,om,ADP
8209,Q16_R_AcltSeBmaQJYMEx_0_17,R_AcltSeBmaQJYMEx,0,17,werken,werk,NOUN
8210,Q16_R_AcltSeBmaQJYMEx_0_18,R_AcltSeBmaQJYMEx,0,18,geschreven,schrijven,VERB
8211,Q16_R_AcltSeBmaQJYMEx_0_19,R_AcltSeBmaQJYMEx,0,19,door,door,ADP
8212,Q16_R_AcltSeBmaQJYMEx_0_20,R_AcltSeBmaQJYMEx,0,20,auteurs,auteur,NOUN
8213,Q16_R_AcltSeBmaQJYMEx_0_21,R_AcltSeBmaQJYMEx,0,21,van,van,ADP
8214,Q16_R_AcltSeBmaQJYMEx_0_22,R_AcltSeBmaQJYMEx,0,22,een,een,DET
8215,Q16_R_AcltSeBmaQJYMEx_0_23,R_AcltSeBmaQJYMEx,0,23,andere,ander,ADJ
8216,Q16_R_AcltSeBmaQJYMEx_0_24,R_AcltSeBmaQJYMEx,0,24,dan,dan,SCONJ
8217,Q16_R_AcltSeBmaQJYMEx_0_25,R_AcltSeBmaQJYMEx,0,25,een,een,DET
8218,Q16_R_AcltSeBmaQJYMEx_0_26,R_AcltSeBmaQJYMEx,0,26,Nederlands-Europese,Nederlands-Europese,ADJ
8219,Q16_R_AcltSeBmaQJYMEx_0_27,R_AcltSeBmaQJYMEx,0,27,afkomst,afkomst,NOUN
8220,Q16_R_AcltSeBmaQJYMEx_0_28,R_AcltSeBmaQJYMEx,0,28,),),PUNCT
8221,Q16_R_AcltSeBmaQJYMEx_0_29,R_AcltSeBmaQJYMEx,0,29,",",",",PUNCT
8222,Q16_R_AcltSeBmaQJYMEx_0_30,R_AcltSeBmaQJYMEx,0,30,wat,wat,PRON
8223,Q16_R_AcltSeBmaQJYMEx_0_31,R_AcltSeBmaQJYMEx,0,31,verder,ver,ADJ
8224,Q16_R_AcltSeBmaQJYMEx_0_32,R_AcltSeBmaQJYMEx,0,32,onderschrijft,onderschrijven,VERB
8225,Q16_R_AcltSeBmaQJYMEx_0_33,R_AcltSeBmaQJYMEx,0,33,dat,dat,SCONJ
8226,Q16_R_AcltSeBmaQJYMEx_0_34,R_AcltSeBmaQJYMEx,0,34,er,er,ADV
8227,Q16_R_AcltSeBmaQJYMEx_0_35,R_AcltSeBmaQJYMEx,0,35,meer,veel,DET
8228,Q16_R_AcltSeBmaQJYMEx_0_36,R_AcltSeBmaQJYMEx,0,36,aandacht,aandacht,NOUN
8229,Q16_R_AcltSeBmaQJYMEx_0_37,R_AcltSeBmaQJYMEx,0,37,voor,voor,ADP
8230,Q16_R_AcltSeBmaQJYMEx_0_38,R_AcltSeBmaQJYMEx,0,38,moet,moeten,AUX
8231,Q16_R_AcltSeBmaQJYMEx_0_39,R_AcltSeBmaQJYMEx,0,39,zijn,zijn,AUX
8232,Q16_R_AcltSeBmaQJYMEx_0_40,R_AcltSeBmaQJYMEx,0,40,in,in,ADP
8233,Q16_R_AcltSeBmaQJYMEx_0_41,R_AcltSeBmaQJYMEx,0,41,de,de,DET
8234,Q16_R_AcltSeBmaQJYMEx_0_42,R_AcltSeBmaQJYMEx,0,42,canon,canon,NOUN
8235,Q16_R_AcltSeBmaQJYMEx_0_43,R_AcltSeBmaQJYMEx,0,43,",",",",PUNCT
8236,Q16_R_AcltSeBmaQJYMEx_0_44,R_AcltSeBmaQJYMEx,0,44,plus,plus,ADV
8237,Q16_R_AcltSeBmaQJYMEx_0_45,R_AcltSeBmaQJYMEx,0,45,eventueel,eventueel,ADJ
8238,Q16_R_AcltSeBmaQJYMEx_0_46,R_AcltSeBmaQJYMEx,0,46,een,een,DET
8239,Q16_R_AcltSeBmaQJYMEx_0_47,R_AcltSeBmaQJYMEx,0,47,separate,separaat,ADJ
8240,Q16_R_AcltSeBmaQJYMEx_0_48,R_AcltSeBmaQJYMEx,0,48,canon,canon,NOUN
8241,Q16_R_AcltSeBmaQJYMEx_0_49,R_AcltSeBmaQJYMEx,0,49,voor,voor,ADP
8242,Q16_R_AcltSeBmaQJYMEx_0_50,R_AcltSeBmaQJYMEx,0,50,dit,dit,DET
8243,Q16_R_AcltSeBmaQJYMEx_0_51,R_AcltSeBmaQJYMEx,0,51,onderwerp,onderwerp,NOUN
8244,Q16_R_AcltSeBmaQJYMEx_0_52,R_AcltSeBmaQJYMEx,0,52,.,.,PUNCT
8245,Q16_R_27KBh0t1ZjgdI0b_0_0,R_27KBh0t1ZjgdI0b,0,0,Ik,ik,PRON
8246,Q16_R_27KBh0t1ZjgdI0b_0_1,R_27KBh0t1ZjgdI0b,0,1,ken,kennen,VERB
8247,Q16_R_27KBh0t1ZjgdI0b_0_2,R_27KBh0t1ZjgdI0b,0,2,die,die,DET
8248,Q16_R_27KBh0t1ZjgdI0b_0_3,R_27KBh0t1ZjgdI0b,0,3,teksten,tekst,NOUN
8249,Q16_R_27KBh0t1ZjgdI0b_0_4,R_27KBh0t1ZjgdI0b,0,4,zelf,zelf,ADV
8250,Q16_R_27KBh0t1ZjgdI0b_0_5,R_27KBh0t1ZjgdI0b,0,5,te,te,ADV
8251,Q16_R_27KBh0t1ZjgdI0b_0_6,R_27KBh0t1ZjgdI0b,0,6,weinig,weinig,ADV
8252,Q16_R_27KBh0t1ZjgdI0b_0_7,R_27KBh0t1ZjgdI0b,0,7,om,om,ADP
8253,Q16_R_27KBh0t1ZjgdI0b_0_8,R_27KBh0t1ZjgdI0b,0,8,een,een,DET
8254,Q16_R_27KBh0t1ZjgdI0b_0_9,R_27KBh0t1ZjgdI0b,0,9,uitspraak,uitspraak,NOUN
